120," If you subtract two from twelve, you get ten."," Twelve, two, ten", Number
121," If you subtract two from twelve, you get ten.", minus, Operator
123," If you subtract two from twelve, you get ten.", If you do, Others
124, Fifteen divided by three is five.," Fifteen, three, five", Number
125, Fifteen divided by three is five., share, Operator
127, Fifteen divided by three is five., You can do it with, Others
128,"If you subtract two from fifteen, you get thirteen."," Fifteen, two, thirteen", Number
129,"If you subtract two from fifteen, you get thirteen.", minus, Operator
131,"If you subtract two from fifteen, you get thirteen.", If you do, Others
132, Multiplying ten by three gives thirty.," Ten, three, thirty", Number
133, Multiplying ten by three gives thirty., quality, Operator
135, Multiplying ten by three gives thirty., You can do it with, Others
136, Twenty times two is forty.," Twenty, two, forty", Number
137, Twenty times two is forty., quality, Operator
139, Twenty times two is forty., You can do it with, Others
140, Subtracting six from twenty makes fourteen.," Twenty, six, fourteen", Number
141, Subtracting six from twenty makes fourteen., minus, Operator
143, Subtracting six from twenty makes fourteen., If you do, Others
144," If you subtract two from twenty-two, you get twenty."," Twenty two, two, twenty", Number
145," If you subtract two from twenty-two, you get twenty.", minus, Operator
147," If you subtract two from twenty-two, you get twenty.", If you do, Others
148, Four multiplied by five is twenty," Four, five, twenty", Number
149, Four multiplied by five is twenty, quality, Operator
151, Four multiplied by five is twenty, You can do it with, Others
152, Dividing two by two equals one.," Two, two, one", Number
153, Dividing two by two equals one., share, Operator
155, Dividing two by two equals one., You can do it with, Others
156,Multiply three by five to get fifteen.," Three, five, fifteen", Number
157,Multiply three by five to get fifteen., quality, Operator
159,Multiply three by five to get fifteen., You can do it with, Others
160, Multiplying three by eight makes twenty four.," Three, eight, twenty-four", Number
161, Multiplying three by eight makes twenty four., quality, Operator
163, Multiplying three by eight makes twenty four., You can do it with, Others
164," If you subtract twelve from eighteen, you get six."," Eighteen, twelve, six", Number
165," If you subtract twelve from eighteen, you get six.", minus, Operator
167," If you subtract twelve from eighteen, you get six.", If you do, Others
168," If you subtract seven from seventeen, you get ten."," Seventeen, seven, ten", Number
169," If you subtract seven from seventeen, you get ten.", minus, Operator
171," If you subtract seven from seventeen, you get ten.", If you do, Others
172," If you subtract four from seven, you get three."," Seven, four, three", Number
173," If you subtract four from seven, you get three.", minus, Operator
175," If you subtract four from seven, you get three.", If you do, Others
176, Twenty divided by five is four.," Twenty, five, four", Number
177, Twenty divided by five is four., share, Operator
179, Twenty divided by five is four., You can do it with, Others
180, Eighteen divided by nine is two.," Eighteen, nine, two", Number
181, Eighteen divided by nine is two., share, Operator
183, Eighteen divided by nine is two., You can do it with, Others
184,Tens divided by five will be two.," Ten, five, two", Number
185,Tens divided by five will be two., share, Operator
187,Tens divided by five will be two., You can do it with, Others
188," If you subtract seven from fourteen, you get seven."," Fourteen, seven, seven", Number
189," If you subtract seven from fourteen, you get seven.", minus, Operator
191," If you subtract seven from fourteen, you get seven.", If you do, Others
192, Nine divided by three is three.," Nine, three, three", Number
193, Nine divided by three is three., share, Operator
195, Nine divided by three is three., You can do it with, Others
196, Three multiplied by nine will be twenty seven.," Three, nine, twenty seven", Number
197, Three multiplied by nine will be twenty seven., quality, Operator
199, Three multiplied by nine will be twenty seven., You can do it with, Others
200, Multiplying three by four makes twelve.," Three, four, twelve", Number
201, Multiplying three by four makes twelve., quality, Operator
203, Multiplying three by four makes twelve., You can do it with, Others
204, Four multiplied by two is eight.," Four, two, eight", Number
205, Four multiplied by two is eight., quality, Operator
207, Four multiplied by two is eight., You can do it with, Others
208, Four multiplied by four is sixteen.," Four, four, sixteen", Number
209, Four multiplied by four is sixteen., quality, Operator
211, Four multiplied by four is sixteen., You can do it with, Others
212,Shanti's family library has fifty-two books on stories and thirty-eight books on other subjects.The library has a total of eighty books.," Fifty-two, thirty-eight, eighty", Number
213,Shanti's family library has fifty-two books on stories and thirty-eight books on other subjects.The library has a total of eighty books., added, Operator
215,Shanti's family library has fifty-two books on stories and thirty-eight books on other subjects.The library has a total of eighty books., Shanti's family library has t story books and t books on other subjects. The library has total books, Others
216, Five times six is thirty.," Five, six, thirty", Number
217, Five times six is thirty., quality, Operator
219, Five times six is thirty., You can do it with, Others
220, Six multiplied by six is thirty six.," Six, six, thirty-six", Number
221, Six multiplied by six is thirty six., quality, Operator
223, Six multiplied by six is thirty six., You can do it with, Others
224,Raju bought forty-five taka fish and thirty-eight taka vegetables from the market. He spent a total of eighty-three rupees," Forty-five, thirty-eight, eighty-three", Number
225,Raju bought forty-five taka fish and thirty-eight taka vegetables from the market. He spent a total of eighty-three rupees, added, Operator
227,Raju bought forty-five taka fish and thirty-eight taka vegetables from the market. He spent a total of eighty-three rupees, Raju bought fish and vegetables from the market. He spent a total of Rs, Others
228," If you subtract five from fifteen, you get ten."," Fifteen, five, ten", Number
229," If you subtract five from fifteen, you get ten.", minus, Operator
231," If you subtract five from fifteen, you get ten.", If you do, Others
232," If you subtract two from ten, you get eight."," Ten, two, eight", Number
233," If you subtract two from ten, you get eight.", minus, Operator
235," If you subtract two from ten, you get eight.", If you do, Others
236, Subtracting ten from thirty makes twenty.," Thirty, ten, twenty", Number
237, Subtracting ten from thirty makes twenty., minus, Operator
239, Subtracting ten from thirty makes twenty., If you do, Others
240," If you multiply fifty by two, you get one hundred","Fifty, two, one hundred", Number
241," If you multiply fifty by two, you get one hundred", count, Operator
243," If you multiply fifty by two, you get one hundred", You can do it with, Others
244, Ani and her friends went on the ferry on the morning of February 21 in two groups. There were thirty-nine people in one group and thirty-five people in the other group. There are sixty four people in two groups," Twenty-one, thirty-nine, thirty-five, sixty-four", Number
245, Ani and her friends went on the ferry on the morning of February 21 in two groups. There were thirty-nine people in one group and thirty-five people in the other group. There are sixty four people in two groups, added, Operator
247, Ani and her friends went on the ferry on the morning of February 21 in two groups. There were thirty-nine people in one group and thirty-five people in the other group. There are sixty four people in two groups, Ani and her friends went on the February morning ferry in two groups. One group had John and the other John. There are people in two groups, Others
248," If you subtract six from nine, you get three."," Nine, six, three", Number
249," If you subtract six from nine, you get three.", minus, Operator
251," If you subtract six from nine, you get three.", If you do, Others
252,Riaz kept thirty-five horn fish and forty-seven tilapia fish in his tank. He kept eighty-two fish in the chowbaccha," Thirty-five, forty-seven, eighty-two", Number
253,Riaz kept thirty-five horn fish and forty-seven tilapia fish in his tank. He kept eighty-two fish in the chowbaccha, added, Operator
255,Riaz kept thirty-five horn fish and forty-seven tilapia fish in his tank. He kept eighty-two fish in the chowbaccha, Riyaz kept 3 horn fish and 3 tilapia fish in his chowbaccha. He put the fish in the bowl, Others
256, Subtracting two from five equals three.," Five, two, three", Number
257, Subtracting two from five equals three., minus, Operator
259, Subtracting two from five equals three., If you do, Others
260," If you multiply twenty by two, you get forty"," Twenty, two, forty", Number
261," If you multiply twenty by two, you get forty", count, Operator
263," If you multiply twenty by two, you get forty", You can do it with, Others
264,Akash saw forty cars pass in front of his house in the morning and thirty six cars in the afternoon. That day he saw seventy-three cars passing in front of the house," Forty, thirty-six, seventy-three", Number
265,Akash saw forty cars pass in front of his house in the morning and thirty six cars in the afternoon. That day he saw seventy-three cars passing in front of the house, added, Operator
267,Akash saw forty cars pass in front of his house in the morning and thirty six cars in the afternoon. That day he saw seventy-three cars passing in front of the house, Akash saw t cars passing in front of his house in the morning and t cars in the afternoon. That day he saw the car passing in front of the house, Others
268, Forty-five divided by five is nine," Forty-five, five, nine", Number
269, Forty-five divided by five is nine, share, Operator
271, Forty-five divided by five is nine, You can do it with, Others
272,Seven multiplied by two is fourteen.," Seven, two, fourteen", Number
273,Seven multiplied by two is fourteen., quality, Operator
275,Seven multiplied by two is fourteen., You can do it with, Others
276, One hundred divided by five is twenty," One hundred, five, twenty", Number
277, One hundred divided by five is twenty, share, Operator
279, One hundred divided by five is twenty, You can do it with, Others
280, A shopkeeper counts the number of customers in his shop. Thirty-three customers came on the first day. The next day thirty-one customers arrived. Sixty four customers came to his shop in those two days," Thirty-three, thirty-one, two, sixty-four", Number
281, A shopkeeper counts the number of customers in his shop. Thirty-three customers came on the first day. The next day thirty-one customers arrived. Sixty four customers came to his shop in those two days, added, Operator
283, A shopkeeper counts the number of customers in his shop. Thirty-three customers came on the first day. The next day thirty-one customers arrived. Sixty four customers came to his shop in those two days," shopkeeper counts the number of customers in his shop. On the first day, public buyers arrived. The next day the buyer came. A customer came to his shop that day", Others
284, Subtracting five from forty equals thirty-five.," Forty, five, thirty-five", Number
285, Subtracting five from forty equals thirty-five., minus, Operator
287, Subtracting five from forty equals thirty-five., If you do, Others
288, Sixty plus two equals sixty-two," Sixty, two, sixty two", Number
289, Sixty plus two equals sixty-two, added, Operator
291, Sixty plus two equals sixty-two, Will do with it, Others
292, One hundred divided by ten is ten," One hundred, ten, ten", Number
293, One hundred divided by ten is ten, share, Operator
295, One hundred divided by ten is ten, You can do it with, Others
296, Subtracting five from twenty is fifteen.,"Twenty, five, fifteen", Number
297, Subtracting five from twenty is fifteen., minus, Operator
299, Subtracting five from twenty is fifteen., If you do, Others
300, Ninety divided by five is eighteen," Ninety, five, eighteen", Number
301, Ninety divided by five is eighteen, share, Operator
303, Ninety divided by five is eighteen, You can do it with, Others
304, Subtracting seventeen from twenty gives three.," Twenty, seventeen, three", Number
305, Subtracting seventeen from twenty gives three., minus, Operator
307, Subtracting seventeen from twenty gives three., If you do, Others
308, Fifty divided by twenty five is two," Fifty, twenty five, two", Number
309, Fifty divided by twenty five is two, share, Operator
311, Fifty divided by twenty five is two, You can do it with, Others
312, Raju bought fish for 32 rupees and vegetables for 24 rupees from the market. He spent a total of fifty six rupees," Thirty-two, twenty-four, fifty-six", Number
313, Raju bought fish for 32 rupees and vegetables for 24 rupees from the market. He spent a total of fifty six rupees, added, Operator
315, Raju bought fish for 32 rupees and vegetables for 24 rupees from the market. He spent a total of fifty six rupees, Raju bought fish and vegetables from the market. He spent a total of Rs, Others
316, If one hundred is multiplied by two it will be two hundred," One hundred, two, two hundred", Number
317, If one hundred is multiplied by two it will be two hundred, count, Operator
319, If one hundred is multiplied by two it will be two hundred, You can do it with, Others
320,Subtracting twenty from fifty gives thirty," Fifty, twenty, thirty", Number
321,Subtracting twenty from fifty gives thirty, minus, Operator
323,Subtracting twenty from fifty gives thirty, If you do, Others
324," If you subtract ten from thirty-five, you get twenty-five."," Thirty-five, ten, twenty-five", Number
325," If you subtract ten from thirty-five, you get twenty-five.", minus, Operator
328, Three hundred divided by one hundred is three," Three hundred, one hundred, three", Number
329, Three hundred divided by one hundred is three, share, Operator
331, Three hundred divided by one hundred is three, You can do it with, Others
332, Fifty multiplied by four is two hundred," Fifty, four, two hundred", Number
333, Fifty multiplied by four is two hundred, count, Operator
335, Fifty multiplied by four is two hundred, You can do it with, Others
336, Fifteen multiplied by three is forty-five," Fifteen, three, forty-five", Number
337, Fifteen multiplied by three is forty-five, count, Operator
339, Fifteen multiplied by three is forty-five, You can do it with, Others
340, One hundred multiplied by five is five hundred," One hundred, five, five hundred", Number
341, One hundred multiplied by five is five hundred, count, Operator
343, One hundred multiplied by five is five hundred, You can do it with, Others
344,Fifty plus six is three hundred," Fifty, six, three hundred", Number
345,Fifty plus six is three hundred, count, Operator
347,Fifty plus six is three hundred, Do with it, Others
348, Subtracting two from twenty-three makes twenty-one.," Twenty three, two, twenty one", Number
349, Subtracting two from twenty-three makes twenty-one., minus, Operator
351, Subtracting two from twenty-three makes twenty-one., If you do, Others
352," If you multiply eleven by two, you get twenty two."," Eleven, two, twenty-two", Number
353," If you multiply eleven by two, you get twenty two.", quality, Operator
355," If you multiply eleven by two, you get twenty two.", You can do it with, Others
356, Thirty multiplied by three equals ninety," Thirty, three, ninety", Number
357, Thirty multiplied by three equals ninety, count, Operator
359, Thirty multiplied by three equals ninety, Do with it, Others
360, Subtracting one hundred from four hundred equals three hundred," Four hundred, one hundred, three hundred", Number
361, Subtracting one hundred from four hundred equals three hundred, minus, Operator
363, Subtracting one hundred from four hundred equals three hundred, From, Others
364, Forty multiplied by ten is four hundred," Forty, ten, four hundred", Number
365, Forty multiplied by ten is four hundred, count, Operator
367, Forty multiplied by ten is four hundred, You can do it with, Others
368,Subtracting ten from fifty gives forty," Fifty, ten, forty", Number
369,Subtracting ten from fifty gives forty, minus, Operator
371,Subtracting ten from fifty gives forty, If you do, Others
372, The value of the factorial of three is six.," Three, six", Number
373, The value of the factorial of three is six., Factorial, Operator
375, The value of the factorial of three is six., value, Others
376, Nine multiplied by nine is eighty one," Nine, nine, eighty-one", Number
377, Nine multiplied by nine is eighty one, count, Operator
379, Nine multiplied by nine is eighty one, is with, Others
380, Adding five to fifty equals fifty," Fifty, five, fifty", Number
381, Adding five to fifty equals fifty, added, Operator
383, Adding five to fifty equals fifty, Do with it, Others
384, The value of the factorial of six is seven hundred and twenty.," Six, seven hundred and twenty", Number
385, The value of the factorial of six is seven hundred and twenty., Factorial, Operator
387, The value of the factorial of six is seven hundred and twenty., value, Others
388, One hundred minus one equals ninety-nine," One hundred, one, ninety-nine", Number
389, One hundred minus one equals ninety-nine, minus, Operator
391, One hundred minus one equals ninety-nine, From, Others
392, Subtracting forty from one hundred equals sixty,"One hundred, forty, sixty", Number
393, Subtracting forty from one hundred equals sixty, minus, Operator
395, Subtracting forty from one hundred equals sixty, From, Others
396, The value of the factorial of two is two.," Two, two", Number
397, The value of the factorial of two is two., Factorial, Operator
399, The value of the factorial of two is two., value, Others
400, Subtracting thirty from one hundred equals seventy," One hundred, thirty, seventy", Number
401, Subtracting thirty from one hundred equals seventy, minus, Operator
403, Subtracting thirty from one hundred equals seventy, From, Others
404, Subtracting ninety-nine from one hundred equals one," One hundred, ninety-nine, one", Number
405, Subtracting ninety-nine from one hundred equals one, minus, Operator
407, Subtracting ninety-nine from one hundred equals one, From, Others
408," If you multiply four by seven, you get twenty eight."," Four, seven, twenty-eight", Number
409," If you multiply four by seven, you get twenty eight.", quality, Operator
411," If you multiply four by seven, you get twenty eight.", You can do it with, Others
412, Subtracting fifty from four hundred is three hundred and fifty," Four hundred, fifty, three hundred and fifty", Number
413, Subtracting fifty from four hundred is three hundred and fifty, minus, Operator
415, Subtracting fifty from four hundred is three hundred and fifty, From, Others
416, If one hundred is added to one hundred it will be two hundred," One hundred, one hundred, two hundred", Number
417, If one hundred is added to one hundred it will be two hundred, added, Operator
419, If one hundred is added to one hundred it will be two hundred, You should do it together, Others
420,"If you subtract ten from one thousand, you get ninety nine"," One thousand, ten, ninety nine", Number
421,"If you subtract ten from one thousand, you get ninety nine", minus, Operator
423,"If you subtract ten from one thousand, you get ninety nine", If you do, Others
424, Subtracting twenty-five from fifty equals twenty-five.," Fifty, twenty-five, twenty-five", Number
425, Subtracting twenty-five from fifty equals twenty-five., minus, Operator
427, Subtracting twenty-five from fifty equals twenty-five., If you do, Others
428," If you subtract fifty from one thousand, it will be nine hundred and fifty"," One thousand, fifty, nine hundred and fifty", Number
429," If you subtract fifty from one thousand, it will be nine hundred and fifty", minus, Operator
431," If you subtract fifty from one thousand, it will be nine hundred and fifty", If you do, Others
432, The value of the factorial of four is twenty-four.," Four, twenty four", Number
433, The value of the factorial of four is twenty-four., Factorial, Operator
435, The value of the factorial of four is twenty-four., value, Others
436, Dividing seventy by two gives thirty-five.," Seventy, two, thirty-five", Number
437, Dividing seventy by two gives thirty-five., share, Operator
439, Dividing seventy by two gives thirty-five., You can do it with, Others
440," If you subtract one hundred from one thousand, you get nine hundred"," One thousand, one hundred, nine hundred", Number
441," If you subtract one hundred from one thousand, you get nine hundred", minus, Operator
443," If you subtract one hundred from one thousand, you get nine hundred", From, Others
444,"If you subtract twenty-two from thirty-three, you get eleven."," Thirty-three, twenty-two, eleven", Number
445,"If you subtract twenty-two from thirty-three, you get eleven.", minus, Operator
447,"If you subtract twenty-two from thirty-three, you get eleven.", If you do, Others
448, Adding five hundred to five hundred makes one thousand," Five hundred, five hundred, one thousand", Number
449, Adding five hundred to five hundred makes one thousand, added, Operator
451, Adding five hundred to five hundred makes one thousand, Do with it, Others
452, Nine minus one hundred equals ninety one," One hundred, nine, ninety one", Number
453, Nine minus one hundred equals ninety one, minus, Operator
455, Nine minus one hundred equals ninety one, From, Others
456, Subtracting five hundred from seven hundred equals two hundred," Seven hundred, five hundred, two hundred", Number
457, Subtracting five hundred from seven hundred equals two hundred, minus, Operator
459, Subtracting five hundred from seven hundred equals two hundred, From, Others
460, Add one hundred and two to one hundred and two," One hundred, two, one hundred and two", Number
461, Add one hundred and two to one hundred and two, added, Operator
463, Add one hundred and two to one hundred and two, And if you do, Others
464, Multiplying by stopping five will be forty.," Five, eight, forty", Number
465, Multiplying by stopping five will be forty., quality, Operator
467, Multiplying by stopping five will be forty., You can do it with, Others
468,"If you subtract one from one thousand, you get ninety nine"," One thousand, one, ninety nine", Number
469,"If you subtract one from one thousand, you get ninety nine", minus, Operator
471,"If you subtract one from one thousand, you get ninety nine", If you do, Others
472, Add ten to nine hundred to get nine hundred and ten," Nine hundred, ten, nine hundred and ten", Number
473, Add ten to nine hundred to get nine hundred and ten, added, Operator
475, Add ten to nine hundred to get nine hundred and ten, Will do with it, Others
476," If you subtract one from four hundred, you get three hundred and ninety"," Four hundred, one, three hundred and ninety", Number
477," If you subtract one from four hundred, you get three hundred and ninety", minus, Operator
479," If you subtract one from four hundred, you get three hundred and ninety", If you do, Others
480," If you subtract twenty-seven from forty-one, you get fourteen."," Forty-one, twenty-seven, fourteen", Number
481," If you subtract twenty-seven from forty-one, you get fourteen.", minus, Operator
483," If you subtract twenty-seven from forty-one, you get fourteen.", If you do, Others
484, Fifteen multiplied by eight will be one hundred and twenty.," Fifteen, eight, one hundred and twenty", Number
485, Fifteen multiplied by eight will be one hundred and twenty., quality, Operator
487, Fifteen multiplied by eight will be one hundred and twenty., You can do it with, Others
488," If you subtract ten from seven hundred, you get ninety six","Seven hundred, ten, ninety six", Number
489," If you subtract ten from seven hundred, you get ninety six", minus, Operator
491," If you subtract ten from seven hundred, you get ninety six", If you do, Others
492, Adding ten to seven hundred is seven hundred and ten," Seven hundred, ten, seven hundred", Number
493, Adding ten to seven hundred is seven hundred and ten, added, Operator
495, Adding ten to seven hundred is seven hundred and ten, Will do with it, Others
496," If you multiply twelve by four, you get forty-eight."," Twelve, four, forty-eight", Number
497," If you multiply twelve by four, you get forty-eight.", quality, Operator
499," If you multiply twelve by four, you get forty-eight.", You can do it with, Others
500, Fourteen multiplied by two will be twenty eight.," Fourteen, two, twenty eight", Number
501, Fourteen multiplied by two will be twenty eight., quality, Operator
503, Fourteen multiplied by two will be twenty eight., You can do it with, Others
504, Multiplying twenty-three by three gives sixty-nine.," Twenty-three, three, sixty-nine", Number
505, Multiplying twenty-three by three gives sixty-nine., quality, Operator
507, Multiplying twenty-three by three gives sixty-nine., You can do it with, Others
508," If you subtract one hundred from one thousand, you get nine hundred"," One thousand, one hundred, nine hundred", Number
509," If you subtract one hundred from one thousand, you get nine hundred", minus, Operator
511," If you subtract one hundred from one thousand, you get nine hundred", From, Others
512, Multiplying eleven by eight makes eighty eight.," Eleven, eight, eighty-eight", Number
513, Multiplying eleven by eight makes eighty eight., quality, Operator
515, Multiplying eleven by eight makes eighty eight., You can do it with, Others
516," If you subtract two hundred from one thousand, you get eight hundred"," One thousand, two hundred, eight hundred", Number
517," If you subtract two hundred from one thousand, you get eight hundred", minus, Operator
519," If you subtract two hundred from one thousand, you get eight hundred", If you do, Others
520,"If you subtract three hundred from one thousand, you get seven hundred"," One thousand, three hundred, seven hundred", Number
521,"If you subtract three hundred from one thousand, you get seven hundred", minus, Operator
523,"If you subtract three hundred from one thousand, you get seven hundred", If you do, Others
524, Multiplying thirty-two by three gives ninety-six.," Thirty-two, three, ninety-six", Number
525, Multiplying thirty-two by three gives ninety-six., quality, Operator
527, Multiplying thirty-two by three gives ninety-six., You can do it with, Others
528," If you subtract four hundred from one thousand, you get six hundred"," One thousand, four hundred, six hundred", Number
529," If you subtract four hundred from one thousand, you get six hundred", minus, Operator
531," If you subtract four hundred from one thousand, you get six hundred", If you do, Others
532, Multiplying twenty-one by four makes eighty-four.," Twenty one, four, eighty four", Number
533, Multiplying twenty-one by four makes eighty-four., quality, Operator
535, Multiplying twenty-one by four makes eighty-four., You can do it with, Others
536, Adding one hundred to one thousand makes one thousand one hundred," One thousand, one hundred, one thousand and one hundred", Number
537, Adding one hundred to one thousand makes one thousand one hundred, added, Operator
539, Adding one hundred to one thousand makes one thousand one hundred, Will do with it, Others
540, Multiplying thirty by three gives ninety.," Thirty, three, ninety", Number
541, Multiplying thirty by three gives ninety., count, Operator
543, Multiplying thirty by three gives ninety., You can do it with, Others
544,Adding three hundred to one thousand makes one thousand and thirty," One thousand, three hundred, one thousand and thirty", Number
545,Adding three hundred to one thousand makes one thousand and thirty, added, Operator
547,Adding three hundred to one thousand makes one thousand and thirty, Will do with it, Others
548, Adding four hundred to one thousand makes one thousand and four hundred," One thousand, one thousand four hundred, four hundred", Number
549, Adding four hundred to one thousand makes one thousand and four hundred, added, Operator
551, Adding four hundred to one thousand makes one thousand and four hundred, Will do with it, Others
552, Thirty-four multiplied by two is sixty-eight.," Thirty-four, two, sixty-eight", Number
553, Thirty-four multiplied by two is sixty-eight., quality, Operator
555, Thirty-four multiplied by two is sixty-eight., You can do it with, Others
556, Multiplying twelve by three gives thirty-six.," Twelve, three, thirty-six", Number
557, Multiplying twelve by three gives thirty-six., quality, Operator
559, Multiplying twelve by three gives thirty-six., You can do it with, Others
560, Subtracting twenty-four from fifty-eight gives thirty-four.," Fifty-eight, twenty-four, thirty-four", Number
561, Subtracting twenty-four from fifty-eight gives thirty-four., minus, Operator
563, Subtracting twenty-four from fifty-eight gives thirty-four., If you do, Others
564,If you subtract twenty two from thirty it will be eight.," Thirty, twenty two, eight", Number
565,If you subtract twenty two from thirty it will be eight., minus, Operator
567,If you subtract twenty two from thirty it will be eight., If you do, Others
568," If you subtract seventeen from thirty-five, you get eighteen."," Thirty-five, seventeen, eighteen", Number
569," If you subtract seventeen from thirty-five, you get eighteen.", minus, Operator
571," If you subtract seventeen from thirty-five, you get eighteen.", If you do, Others
572," If you multiply ten by eight, you get eighty."," Ten, eight, eighty", Number
573," If you multiply ten by eight, you get eighty.", quality, Operator
575," If you multiply ten by eight, you get eighty.", You can do it with, Others
576, One hundred minus four equals ninety-six," One hundred, four, ninety-six", Number
577, One hundred minus four equals ninety-six, minus, Operator
579, One hundred minus four equals ninety-six, From, Others
